run,model,epoch,lam,task_loss,ponder_loss,test_score,test_task_loss,test_steps,test_t
0,ait,0,0.01,0.4840825254266912,0.00588249076496471,0.6666666666666666,0.4799116617838542,4.054666666666667,0.5631548665364583
0,ait,1,0.01,0.47764314304698596,0.005514808676459573,0.6666666666666666,0.4698917643229167,4.269666666666667,0.5505336507161458
0,ait,2,0.01,0.46430505405772815,0.005542293190956116,0.6666666666666666,0.45626680501302086,4.437,0.5666923421223958
0,ait,3,0.01,0.44408811222423206,0.0057883594523776664,0.6666666666666666,0.4402781575520833,4.538,0.6024637044270833
0,ait,4,0.01,0.4327264699068936,0.006274811246178367,0.6666666666666666,0.42371329752604164,5.01,0.6630284830729166
0,ait,5,0.01,0.41435948285189544,0.00689564509825273,0.6666666666666666,0.4119072265625,5.010666666666666,0.7179397786458334
0,ait,6,0.01,0.40489166433160956,0.007321243936365301,0.6666666666666666,0.40526289876302085,5.067333333333333,0.7470807291666667
0,ait,7,0.01,0.40433983369307086,0.007541508159854196,0.6666666666666666,0.3983572184244792,5.101666666666667,0.7593683268229167
0,ait,8,0.01,0.39630599455399945,0.007637896321036599,0.6666666666666666,0.39039713541666665,5.169666666666667,0.7730411783854166
0,ait,9,0.01,0.39132811806418677,0.0077698650685223665,0.6666666666666666,0.3840894775390625,5.262333333333333,0.7845887858072916
0,ait,10,0.01,0.3828691135753285,0.00786355815150521,0.6666666666666666,0.3783858642578125,5.2876666666666665,0.7920196940104167
0,ait,11,0.01,0.37836300243030896,0.00795080919157375,0.6666666666666666,0.3732794189453125,5.306666666666667,0.799442138671875
0,ait,12,0.01,0.3724339658563787,0.007980539040132002,0.6666666666666666,0.36924092610677084,5.2876666666666665,0.7976170247395833
0,ait,13,0.01,0.37193411046808417,0.007931063121015375,0.6666666666666666,0.36593070475260414,5.265,0.79203466796875
0,ait,14,0.01,0.36759922721169214,0.007859742099588568,0.6666666666666666,0.3632201741536458,5.275,0.7818573404947917
0,ait,15,0.01,0.36545476046475495,0.007748628881844607,0.6666666666666666,0.36086897786458333,5.247,0.7701571451822916
0,ait,16,0.01,0.3632587953047319,0.007599218325181441,0.6666666666666666,0.35889461263020833,5.179,0.7545957845052084
0,ait,17,0.01,0.3613902655514804,0.007428529587658969,0.6666666666666666,0.35747391764322917,5.122333333333334,0.7359703776041666
0,ait,18,0.01,0.3556664856997403,0.007274977185509421,0.6666666666666666,0.35590409342447915,5.089,0.721826171875
0,ait,19,0.01,0.3554812344637784,0.007138540798967535,0.6666666666666666,0.35456258138020835,5.05,0.708016357421875
0,ait,20,0.01,0.35615725950761273,0.006995656950907273,0.6666666666666666,0.3533159586588542,5.083,0.695899169921875
0,ait,21,0.01,0.3545506650751287,0.006843750449744138,0.6666666666666666,0.3524419759114583,5.008333333333334,0.6788814290364583
0,ait,22,0.01,0.35469484329223633,0.006710489365187558,0.6666666666666666,0.35131827799479165,4.992,0.6701015625
0,ait,23,0.01,0.352166240865534,0.0066256258975375786,0.6666666666666666,0.3503143310546875,4.952,0.65972314453125
0,ait,24,0.01,0.352084680037065,0.006528528576547449,0.6666666666666666,0.34950911458333334,4.944,0.6513217366536458
0,ait,25,0.01,0.3512231003154408,0.006446033716201782,0.6666666666666666,0.3485904541015625,4.8726666666666665,0.64431787109375
0,ait,26,0.01,0.3503879633816806,0.006384222344918685,0.6666666666666666,0.347764892578125,4.909,0.6399188232421875
0,ait,27,0.01,0.34994320435957477,0.006347961046478965,0.6666666666666666,0.3469525960286458,4.8726666666666665,0.6352152506510417
0,ait,28,0.01,0.3487185131419789,0.0062676566568287935,0.6666666666666666,0.34640421549479167,4.839333333333333,0.6261682535807291
0,ait,29,0.01,0.3479420922019265,0.006210254674608057,0.6666666666666666,0.34556595865885414,4.842666666666666,0.621440185546875
0,ait,30,0.01,0.3477641669186679,0.006165790286931125,0.6666666666666666,0.3447634684244792,4.821,0.6187698160807291
0,ait,31,0.01,0.3467736677689986,0.006129482930356806,0.6666666666666666,0.3440404052734375,4.822333333333333,0.614205810546875
0,ait,32,0.01,0.34859600934115326,0.006032627414573322,0.6666666666666666,0.3437132568359375,4.802,0.6078289794921875
0,ait,33,0.01,0.34550083767284046,0.006015816872770136,0.6666666666666666,0.34293868001302086,4.801666666666667,0.6042562662760417
0,ait,34,0.01,0.3460266806862571,0.005977736955339258,0.6666666666666666,0.34220035807291665,4.813,0.6013163655598959
0,ait,35,0.01,0.34815565022555267,0.0059032033790241585,0.6666666666666666,0.341645263671875,4.782333333333334,0.5977583821614584
0,ait,36,0.01,0.3458640358664773,0.0059050348671999845,0.6666666666666666,0.340914794921875,4.761333333333333,0.5964045817057292
0,ait,37,0.01,0.34331224181435327,0.005912902680310336,0.6666666666666666,0.34024281819661456,4.766,0.5947474772135417
0,ait,38,0.01,0.3433326374400746,0.00588340854102915,0.6666666666666666,0.33971938069661456,4.801,0.5918970540364583
0,ait,39,0.01,0.34287309646606445,0.005867582153190266,0.6666666666666666,0.33902105712890623,4.7476666666666665,0.5906798502604167
0,ait,40,0.01,0.34349404681812634,0.005827929485927929,0.6666666666666666,0.3384715983072917,4.822333333333333,0.5885231119791666
0,ait,41,0.01,0.3415903828360818,0.005822808227755807,0.6666666666666666,0.33794978841145834,4.816666666666666,0.5855633138020834
0,ait,42,0.01,0.34040516073053534,0.00579300658269362,0.6666666666666666,0.33741261800130207,4.818333333333333,0.5816239420572916
0,ait,43,0.01,0.3389315605163574,0.005765271457758817,0.6666666666666666,0.33681467692057293,4.800666666666666,0.5784813639322917
0,ait,44,0.01,0.34208048473704944,0.005695578726855191,0.6666666666666666,0.336145263671875,4.804666666666667,0.5756298014322917
0,ait,45,0.01,0.3408676710995761,0.00568655404177579,0.6666666666666666,0.3354573974609375,4.767666666666667,0.5754792073567708
0,ait,46,0.01,0.33764713460748846,0.0057165500792590055,0.6666666666666666,0.334744873046875,4.8116666666666665,0.5754729817708333
0,ait,47,0.01,0.3384654088453813,0.005691348151727157,0.6666666666666666,0.3342322998046875,4.836666666666667,0.5740081380208333
0,ait,48,0.01,0.33691243691877887,0.005679298869588159,0.6666666666666666,0.33345975748697915,4.832666666666666,0.5717801920572917
0,ait,49,0.01,0.33661257136951794,0.00564877147024328,0.6666666666666666,0.3328403930664062,4.833666666666667,0.5691536865234375
0,ait,50,0.01,0.3376823121851141,0.005624632943760265,0.6666666666666666,0.3318212076822917,4.816,0.5692086588541667
0,ait,51,0.01,0.3344042517922141,0.005645891820842569,0.6666666666666666,0.33110654703776043,4.828333333333333,0.568976318359375
0,ait,52,0.01,0.3350392905148593,0.005624098533933813,0.6666666666666666,0.3301895751953125,4.841666666666667,0.56942578125
0,ait,53,0.01,0.3336177739230069,0.0056359419091181326,0.6666666666666666,0.32916109212239586,4.838666666666667,0.57010791015625
0,ait,54,0.01,0.331592473116788,0.005653184923258695,0.6666666666666666,0.32802897135416664,4.838,0.5720830891927083
0,ait,55,0.01,0.3322147456082431,0.005676304752176458,0.825,0.3263971761067708,4.862,0.5769093017578125
0,ait,56,0.01,0.32829986919056287,0.005751585418527777,0.6666666666666666,0.3251202392578125,4.8966666666666665,0.5804665120442708
0,ait,57,0.01,0.3279589089480313,0.005781545557759025,1.0,0.32301936848958335,4.922,0.5878292236328125
0,ait,58,0.01,0.3225092887878418,0.00590068440545689,1.0,0.3208390299479167,4.990666666666667,0.595397216796875
0,ait,59,0.01,0.32260413603349164,0.00593728707595305,0.887,0.3183046875,5.0136666666666665,0.6047996419270834
0,ait,60,0.01,0.3200933283025568,0.006100924177603288,0.881,0.3139972941080729,5.182333333333333,0.6300391031901041
0,ait,61,0.01,0.3157238093289462,0.006299360909245231,1.0,0.30756424967447915,5.327,0.64714404296875
0,ait,62,0.01,0.30542839657176624,0.006648768078197132,1.0,0.2949775797526042,5.428333333333334,0.696220703125
0,ait,63,0.01,0.2890579483725808,0.007238437506285581,1.0,0.2707803955078125,5.704,0.7656570638020833
0,ait,64,0.01,0.2588864023035223,0.00754588165066459,1.0,0.2357252197265625,5.892,0.7547242838541667
0,ait,65,0.01,0.22285515611821954,0.007512295110659165,0.9996666666666667,0.1983758544921875,7.318333333333333,0.771388427734375
0,ait,66,0.01,0.18285335193980823,0.007519592615691098,1.0,0.15884483846028646,8.050333333333333,0.7605443522135417
0,ait,67,0.01,0.1466562422839078,0.007449200207536871,1.0,0.1253339131673177,8.437,0.7525279134114583
0,ait,68,0.01,0.11517881263386119,0.007445308295163241,1.0,0.09915744018554687,8.348333333333333,0.7483946126302083
0,ait,69,0.01,0.09230653806166216,0.007411183281378312,1.0,0.0832202860514323,8.475333333333333,0.7335597330729167
0,ait,70,0.01,0.07979863340204413,0.007332101464271545,1.0,0.07080652364095052,8.62,0.7532910970052084
0,ait,71,0.01,0.06807325103066185,0.007386229254982688,1.0,0.06265584818522135,8.65,0.740669189453125
0,ait,72,0.01,0.060743852095170456,0.007367147640748458,1.0,0.05551077779134114,8.611333333333333,0.7424833170572916
0,ait,73,0.01,0.05334317684173584,0.007359466769478538,1.0,0.04971287027994792,8.568333333333333,0.7417462565104167
0,ait,74,0.01,0.04847064885226163,0.007364801385185935,1.0,0.04519733683268229,8.636,0.7394200032552083
0,ait,75,0.01,0.044431735168803825,0.007328119467605244,1.0,0.04125703430175781,8.662333333333333,0.7386687825520833
0,ait,76,0.01,0.040834481065923516,0.007302784106948159,1.0,0.03801952616373698,8.705666666666668,0.7395152994791667
0,ait,77,0.01,0.03747885606505654,0.00729584897106344,1.0,0.03530350240071615,8.686666666666667,0.7365667317708333
0,ait,78,0.01,0.03471569852395491,0.007335308600555767,1.0,0.0325388666788737,8.695,0.740429443359375
0,ait,79,0.01,0.03221164508299394,0.007306347516450015,1.0,0.03009998067220052,8.661666666666667,0.7362920735677083
0,ait,80,0.01,0.029594491828571667,0.007334883240136233,1.0,0.027894800821940104,8.719,0.7361244303385417
0,ait,81,0.01,0.02732227607206865,0.0072842294519597835,1.0,0.025924677530924478,8.678333333333333,0.735737548828125
0,ait,82,0.01,0.025415482846173374,0.00730404867367311,1.0,0.024029446919759116,8.663333333333334,0.7347603352864583
0,ait,83,0.01,0.023670838637785477,0.007294121113690463,1.0,0.022419273376464845,8.722333333333333,0.7357500813802084
0,ait,84,0.01,0.022222132845358414,0.007292921570214358,1.0,0.020835554758707683,8.696,0.732295166015625
0,ait,85,0.01,0.02056100151755593,0.007254836911504919,1.0,0.01947068405151367,8.732333333333333,0.73362939453125
