run,model,epoch,lam,task_loss,ponder_loss,test_score,test_task_loss,test_steps,test_t
0,ait,0,0.01,0.4942583604292436,0.006242382255467502,0.642,0.469057373046875,4.095666666666666,0.641189208984375
0,ait,1,0.01,0.4593609029596502,0.0066161656921560116,0.6666666666666666,0.4412290852864583,4.5713333333333335,0.6878347981770834
0,ait,2,0.01,0.43442479046908294,0.007101927968588742,0.6666666666666666,0.4246675618489583,4.8566666666666665,0.7363216959635417
0,ait,3,0.01,0.4184723333878951,0.007538467645645142,0.6666666666666666,0.41598811848958334,5.023666666666666,0.7725008138020834
0,ait,4,0.01,0.41393869573419745,0.007845724848183718,0.6666666666666666,0.41045625813802084,5.181,0.7954852701822916
0,ait,5,0.01,0.4060859680175781,0.007981676946986805,0.6666666666666666,0.40489412434895833,5.310333333333333,0.7982627766927083
0,ait,6,0.01,0.39885811372236774,0.00794536213983189,0.6666666666666666,0.3974912109375,5.407,0.790213623046875
0,ait,7,0.01,0.39480261369185016,0.007897810502485796,0.6666666666666666,0.38622599283854164,5.5103333333333335,0.7888028157552084
0,ait,8,0.01,0.38102188977328216,0.0079393671317534,0.6666666666666666,0.36899393717447915,5.578,0.789364501953125
0,ait,9,0.01,0.36263303323225543,0.007820302789861506,0.6053333333333333,0.344901123046875,5.551333333333333,0.7709287923177083
0,ait,10,0.01,0.33043805035677826,0.007686462591994892,0.745,0.309764404296875,5.509,0.759495849609375
0,ait,11,0.01,0.29583384773947974,0.007620846683328802,0.8433333333333334,0.27970652262369794,5.483333333333333,0.7591744791666667
0,ait,12,0.01,0.27699069543318316,0.007479972460053184,0.8443333333333334,0.258743896484375,5.49,0.7425934244791667
0,ait,13,0.01,0.26224925301291724,0.007512219927527688,0.8536666666666667,0.24726251220703124,5.598333333333334,0.7604876302083333
0,ait,14,0.01,0.24992457303133878,0.007648620415817608,0.8613333333333333,0.23622310384114584,5.6433333333333335,0.7530115559895834
0,ait,15,0.01,0.2384196628223766,0.007524986158717762,0.871,0.22640478515625,5.693333333333333,0.7624388020833334
0,ait,16,0.01,0.23303146795793014,0.007663963870568709,0.8743333333333333,0.2193331298828125,5.729333333333333,0.759667724609375
0,ait,17,0.01,0.22183064980940384,0.007564787160266529,0.8823333333333333,0.2094891560872396,5.759666666666667,0.7650362955729166
0,ait,18,0.01,0.2131253806027499,0.007574078711596402,0.8866666666666667,0.20097320556640624,5.779,0.757768310546875
0,ait,19,0.01,0.19830508665605026,0.007560639896176078,0.894,0.19038596598307292,5.786666666666667,0.7526520182291667
0,ait,20,0.01,0.19434042410417038,0.0074718425219709225,0.8976666666666666,0.17994142659505208,5.797,0.7439839680989583
0,ait,21,0.01,0.18037314848466354,0.007367301393638958,0.898,0.16984725952148438,5.776666666666666,0.7224654947916667
0,ait,22,0.01,0.16838363083926114,0.007212213494560935,0.9103333333333333,0.16185443115234374,5.833,0.7172154134114583
0,ait,23,0.01,0.15347550132057883,0.007015663791786541,0.9256666666666666,0.14491328938802084,5.838666666666667,0.7002683919270833
