run,model,epoch,lam,task_loss,ponder_loss,test_score,test_task_loss,test_steps,test_t
0,node,0,0.0,0.47534348747947,0.0,0.6666666666666666,0.4614976806640625,4.710333333333334,1.0
0,node,1,0.0,0.45057504827325995,0.0,0.6666666666666666,0.433175537109375,4.960333333333334,1.0
0,node,2,0.0,0.42218190973455255,0.0,0.6666666666666666,0.4096396891276042,5.176333333333333,1.0
0,node,3,0.0,0.39983471957120026,0.0,0.6666666666666666,0.3987040201822917,5.233,1.0
0,node,4,0.0,0.3967761126431552,0.0,0.6666666666666666,0.39349332682291666,5.316333333333334,1.0
0,node,5,0.0,0.3881092505021529,0.0,0.6666666666666666,0.38598335774739584,5.320666666666667,1.0
0,node,6,0.0,0.38168907165527344,0.0,0.6666666666666666,0.3803175862630208,5.370333333333333,1.0
0,node,7,0.0,0.3798119805075906,0.0,0.6666666666666666,0.37248111979166665,5.407,1.0
0,node,8,0.0,0.3718852563337846,0.0,0.6666666666666666,0.3653929850260417,5.452,1.0
0,node,9,0.0,0.36733605644919654,0.0,0.6666666666666666,0.3597210693359375,5.493333333333333,1.0
0,node,10,0.0,0.35941613804210315,0.0,0.6666666666666666,0.3550416259765625,5.528,1.0
0,node,11,0.0,0.3558586727489125,0.0,0.6666666666666666,0.35097607421875,5.538,1.0
0,node,12,0.0,0.35122916915199975,0.0,0.6666666666666666,0.34808784993489583,5.576666666666667,1.0
0,node,13,0.0,0.3516880598935214,0.0,0.6666666666666666,0.34583256022135417,5.601,1.0
0,node,14,0.0,0.3486007126894864,0.0,0.6666666666666666,0.34406013997395835,5.628,1.0
0,node,15,0.0,0.3467196117747914,0.0,0.6666666666666666,0.34267069498697916,5.653,1.0
0,node,16,0.0,0.3468658273870295,0.0,0.6666666666666666,0.3415896809895833,5.6866666666666665,1.0
0,node,17,0.0,0.3451295549219305,0.0,0.6666666666666666,0.3410879313151042,5.724,1.0
0,node,18,0.0,0.34073192423040216,0.0,0.6666666666666666,0.34007611083984374,5.727333333333333,1.0
0,node,19,0.0,0.34067080237648706,0.0,0.6666666666666666,0.33933695475260417,5.709333333333333,1.0
0,node,20,0.0,0.3416923609646884,0.0,0.6666666666666666,0.3388333536783854,5.72,1.0
0,node,21,0.0,0.3412711186842485,0.0,0.6666666666666666,0.3386730550130208,5.7636666666666665,1.0
0,node,22,0.0,0.34143398024819116,0.0,0.6666666666666666,0.33790928141276044,5.767666666666667,1.0
0,node,23,0.0,0.34018811312588776,0.0,0.6666666666666666,0.3377021484375,5.824333333333334,1.0
0,node,24,0.0,0.3398496020923961,0.0,0.6666666666666666,0.3374559122721354,5.846333333333333,1.0
0,node,25,0.0,0.3397216363386674,0.0,0.6666666666666666,0.33715055338541666,5.847,1.0
0,node,26,0.0,0.33974274722012604,0.0,0.6666666666666666,0.3367924601236979,5.859333333333334,1.0
0,node,27,0.0,0.339989878914573,0.0,0.6666666666666666,0.3364695027669271,5.902333333333333,1.0
0,node,28,0.0,0.33925500783053314,0.0,0.6666666666666666,0.33662762451171874,5.922666666666666,1.0
0,node,29,0.0,0.33848660642450507,0.0,0.6666666666666666,0.3363441569010417,5.917666666666666,1.0
0,node,30,0.0,0.33922871676358307,0.0,0.6666666666666666,0.33592832438151043,5.923,1.0
0,node,31,0.0,0.33876011588356714,0.0,0.6666666666666666,0.33582814534505206,5.9623333333333335,1.0
0,node,32,0.0,0.3414838964288885,0.0,0.6666666666666666,0.33600238037109376,5.982666666666667,1.0
0,node,33,0.0,0.3387008146806197,0.0,0.6666666666666666,0.3357345377604167,5.9703333333333335,1.0
0,node,34,0.0,0.3395639549602162,0.0,0.6666666666666666,0.3355555419921875,5.990333333333333,1.0
0,node,35,0.0,0.34227932583202014,0.0,0.6666666666666666,0.3354910278320313,6.016,1.0
0,node,36,0.0,0.3402010744268244,0.0,0.6666666666666666,0.33526934814453124,6.014,1.0
0,node,37,0.0,0.33816859938881616,0.0,0.6666666666666666,0.33517449951171874,6.027333333333333,1.0
0,node,38,0.0,0.3388478322462602,0.0,0.6666666666666666,0.33513545735677086,6.040666666666667,1.0
0,node,39,0.0,0.33858151869340375,0.0,0.6666666666666666,0.3349342244466146,6.029,1.0
0,node,40,0.0,0.34007640318437055,0.0,0.6666666666666666,0.3349393310546875,6.076333333333333,1.0
0,node,41,0.0,0.3384162295948375,0.0,0.6666666666666666,0.3349069620768229,6.072333333333333,1.0
0,node,42,0.0,0.33782157030972565,0.0,0.6666666666666666,0.3348523763020833,6.088666666666667,1.0
0,node,43,0.0,0.3368485624139959,0.0,0.6666666666666666,0.3347267049153646,6.100333333333333,1.0
0,node,44,0.0,0.3403084494850852,0.0,0.6666666666666666,0.3346194864908854,6.0986666666666665,1.0
0,node,45,0.0,0.33989212729714136,0.0,0.6553333333333333,0.3345697428385417,6.112666666666667,1.0
0,node,46,0.0,0.3371405384757302,0.0,0.6666666666666666,0.33448944091796873,6.123,1.0
0,node,47,0.0,0.33862031589854846,0.0,0.6666666666666666,0.3344439697265625,6.142333333333333,1.0
0,node,48,0.0,0.3377477689222856,0.0,0.6666666666666666,0.3343970743815104,6.128333333333333,1.0
0,node,49,0.0,0.33805144916881213,0.0,0.6666666666666666,0.33452752685546877,6.153666666666667,1.0
0,node,50,0.0,0.3398305719549006,0.0,0.6666666666666666,0.3342901814778646,6.1273333333333335,1.0
0,node,51,0.0,0.3372818339954723,0.0,0.6666666666666666,0.33436138916015623,6.169666666666667,1.0
0,node,52,0.0,0.3388023376464844,0.0,0.6666666666666666,0.3343733723958333,6.169666666666667,1.0
0,node,53,0.0,0.3383083993738348,0.0,0.6666666666666666,0.3343744710286458,6.192,1.0
0,node,54,0.0,0.3372719504616477,0.0,0.6666666666666666,0.33444429524739583,6.194,1.0
0,node,55,0.0,0.3393006541512229,0.0,0.6666666666666666,0.33422816975911457,6.181666666666667,1.0
0,node,56,0.0,0.33645584366538306,0.0,0.6666666666666666,0.3343818155924479,6.223,1.0
0,node,57,0.0,0.33790185234763404,0.0,0.6666666666666666,0.3341618855794271,6.1963333333333335,1.0
0,node,58,0.0,0.33422088623046875,0.0,0.6666666666666666,0.33409061686197916,6.212,1.0
0,node,59,0.0,0.3366313414140181,0.0,0.6666666666666666,0.3342043660481771,6.229,1.0
0,node,60,0.0,0.33775303580544214,0.0,0.6666666666666666,0.3340763956705729,6.210666666666667,1.0
0,node,61,0.0,0.3383043245835738,0.0,0.6666666666666666,0.3340465291341146,6.256333333333333,1.0
0,node,62,0.0,0.3368255441839045,0.0,0.6666666666666666,0.3339542846679687,6.252666666666666,1.0
0,node,63,0.0,0.33850622177124023,0.0,0.6666666666666666,0.3339922892252604,6.24,1.0
0,node,64,0.0,0.33775682882829144,0.0,0.6666666666666666,0.3339666544596354,6.245,1.0
0,node,65,0.0,0.33899136023087934,0.0,0.6666666666666666,0.33426529947916667,6.2843333333333335,1.0
0,node,66,0.0,0.33743060718883167,0.0,0.6666666666666666,0.3339483642578125,6.233,1.0
0,node,67,0.0,0.33923799341375177,0.0,0.493,0.33393634033203123,6.267333333333333,1.0
0,node,68,0.0,0.336932897567749,0.0,0.6666666666666666,0.33413712565104164,6.293,1.0
0,node,69,0.0,0.33725981278852984,0.0,0.6666666666666666,0.3339798787434896,6.2556666666666665,1.0
0,node,70,0.0,0.33802223205566406,0.0,0.6666666666666666,0.3338355712890625,6.266,1.0
0,node,71,0.0,0.3376344550739635,0.0,0.6666666666666666,0.33394244384765626,6.323,1.0
0,node,72,0.0,0.3378847295587713,0.0,0.6666666666666666,0.3338892415364583,6.292666666666666,1.0
0,node,73,0.0,0.33527198704806244,0.0,0.6666666666666666,0.3338286743164062,6.282666666666667,1.0
0,node,74,0.0,0.3354356288909912,0.0,0.6666666666666666,0.3338078409830729,6.294666666666667,1.0
0,node,75,0.0,0.3375611738725142,0.0,0.6666666666666666,0.33384920247395833,6.298333333333333,1.0
