run,model,epoch,lam,task_loss,ponder_loss,test_score,test_task_loss,test_steps,test_t
0,ait,0,0.0001,0.4837786067615856,6.236722269518809e-05,0.6666666666666666,0.4789400227864583,4.075,0.6367666422526042
0,ait,1,0.0001,0.4756986011158336,6.450351793318987e-05,0.6666666666666666,0.46664994303385415,4.434,0.6607160237630209
0,ait,2,0.0001,0.459833101792769,6.741175787862052e-05,0.6666666666666666,0.45040303548177085,4.595,0.697224609375
0,ait,3,0.0001,0.43738074736161664,7.186254846270789e-05,0.6666666666666666,0.43269563802083333,4.884,0.7512093098958333
0,ait,4,0.0001,0.42518190904097125,7.80483083376153e-05,0.6666666666666666,0.4163519287109375,4.9623333333333335,0.8115579427083334
0,ait,5,0.0001,0.40929941697554156,8.21720036170022e-05,0.6666666666666666,0.40816678873697915,4.979,0.8343597005208333
0,ait,6,0.0001,0.4023333896290172,8.452294225042516e-05,0.6666666666666666,0.4025158284505208,5.063666666666666,0.8542150065104167
0,ait,7,0.0001,0.40163412961092865,8.558061249046163e-05,0.6666666666666666,0.39536214192708335,5.139,0.854121337890625
0,ait,8,0.0001,0.39403399554165924,8.545526493848725e-05,0.6666666666666666,0.38866328938802086,5.225666666666666,0.861298583984375
0,ait,9,0.0001,0.39006744731556287,8.707584559240125e-05,0.6666666666666666,0.38306339518229165,5.292666666666666,0.8748983561197917
0,ait,10,0.0001,0.3821066076105291,8.769137573174454e-05,0.6666666666666666,0.3779031168619792,5.261333333333333,0.880513916015625
0,ait,11,0.0001,0.3781453045931729,8.862090974368833e-05,0.6666666666666666,0.37325968424479167,5.319,0.8895516764322917
0,ait,12,0.0001,0.3725791410966353,8.931824810464273e-05,0.6666666666666666,0.36953922526041666,5.413333333333333,0.8968567708333334
0,ait,13,0.0001,0.37239642576737836,9.010243229568005e-05,0.6666666666666666,0.36653727213541665,5.506666666666667,0.9025511881510416
0,ait,14,0.0001,0.3683628602461381,9.066996757279743e-05,0.6666666666666666,0.36408740234375,5.636333333333333,0.909354736328125
0,ait,15,0.0001,0.36646821282126685,9.105519645593382e-05,0.6666666666666666,0.36198457845052084,5.644,0.9137674967447916
0,ait,16,0.0001,0.36449436707930133,9.165976238860326e-05,0.6666666666666666,0.3601841634114583,5.657666666666667,0.9182513834635416
0,ait,17,0.0001,0.3627117763866078,9.217498485337605e-05,0.6666666666666666,0.35887284342447917,5.68,0.92381298828125
0,ait,18,0.0001,0.3570823235945268,9.247123009779237e-05,0.6666666666666666,0.3573431803385417,5.620333333333333,0.9257931315104166
0,ait,19,0.0001,0.3569978800686923,9.272982027720322e-05,0.6666666666666666,0.3561571451822917,5.642,0.9280380045572917
0,ait,20,0.0001,0.3577605160799893,9.285872378809886e-05,0.6666666666666666,0.3550563151041667,5.66,0.9298573404947916
0,ait,21,0.0001,0.3562187064777721,9.311172603206201e-05,0.6666666666666666,0.3542020670572917,5.657333333333334,0.9313876953125
0,ait,22,0.0001,0.3563926003196023,9.312167425047268e-05,0.6666666666666666,0.35317256673177083,5.7203333333333335,0.9310432942708333
0,ait,23,0.0001,0.3540607582439076,9.305325379087166e-05,0.6666666666666666,0.35236153157552086,5.716,0.9301832682291666
0,ait,24,0.0001,0.3541149442846125,9.29154497994618e-05,0.6666666666666666,0.3516599934895833,5.756333333333333,0.92894140625
0,ait,25,0.0001,0.3534368601712314,9.276990948075598e-05,0.6666666666666666,0.350915771484375,5.7363333333333335,0.92557275390625
0,ait,26,0.0001,0.3527288870377974,9.233630473979495e-05,0.6666666666666666,0.3501810302734375,5.759666666666667,0.9216985677083334
0,ait,27,0.0001,0.35243255441839044,9.189481550658292e-05,0.6666666666666666,0.349556884765625,5.809333333333333,0.9160398763020833
0,ait,28,0.0001,0.35135004737160425,9.107757994735783e-05,0.6666666666666666,0.3491817220052083,5.7203333333333335,0.9056754557291666
0,ait,29,0.0001,0.3507401943206787,9.007936089553617e-05,0.6666666666666666,0.3484774169921875,5.722,0.896549560546875
0,ait,30,0.0001,0.350649508562955,8.919073099439794e-05,0.6666666666666666,0.3478043212890625,5.751666666666667,0.8862914225260417
0,ait,31,0.0001,0.34972294894131745,8.775328751653433e-05,0.6666666666666666,0.34720454915364585,5.722333333333333,0.8672101236979166
0,ait,32,0.0001,0.3516634160822088,8.509323974563317e-05,0.6666666666666666,0.34705611165364586,5.666666666666667,0.8400885416666667
0,ait,33,0.0001,0.3487710519270463,8.293085689233108e-05,0.6666666666666666,0.346407470703125,5.6386666666666665,0.8230078938802083
0,ait,34,0.0001,0.3494110974398526,8.153393652967431e-05,0.6666666666666666,0.34566935221354167,5.572333333333333,0.8062364095052084
0,ait,35,0.0001,0.3516229499470104,7.897200570865111e-05,0.6666666666666666,0.34521940104166665,5.525666666666667,0.7821737467447917
0,ait,36,0.0001,0.34944579818032007,7.704434789378534e-05,0.6666666666666666,0.34453999837239585,5.445,0.7671588541666666
0,ait,37,0.0001,0.3469157652421431,7.540772838348693e-05,0.6666666666666666,0.34401656087239585,5.381666666666667,0.7463080240885417
0,ait,38,0.0001,0.34693228114735,7.308115230195902e-05,0.6666666666666666,0.3435640055338542,5.327333333333334,0.7223565266927083
0,ait,39,0.0001,0.3467007333582098,7.177445381371813e-05,0.6666666666666666,0.34281795247395835,5.275666666666667,0.7150469563802083
0,ait,40,0.0001,0.3472549698569558,7.001355565576391e-05,0.6666666666666666,0.34233479817708334,5.196,0.6901818033854167
0,ait,41,0.0001,0.3453249281102961,6.775379667735912e-05,0.6666666666666666,0.34179703776041664,5.146333333333334,0.6733668619791666
0,ait,42,0.0001,0.3441017757762562,6.634552582082424e-05,0.6666666666666666,0.34130340576171875,5.098,0.66069189453125
0,ait,43,0.0001,0.34267345341769134,6.548362381925637e-05,0.6666666666666666,0.3406651407877604,5.082,0.6556263427734375
0,ait,44,0.0001,0.34591414711692114,6.459140620956367e-05,0.6666666666666666,0.34008587646484373,5.064,0.6521451822916666
0,ait,45,0.0001,0.34477669542486017,6.502768850292672e-05,0.6666666666666666,0.33949556477864584,5.022666666666667,0.6547914225260417
0,ait,46,0.0001,0.3416730924086137,6.456595887853341e-05,0.6666666666666666,0.33882596842447915,5.025,0.6436166178385416
0,ait,47,0.0001,0.3424850377169522,6.32411260581152e-05,0.6666666666666666,0.3382973429361979,5.015,0.6336440836588542
0,ait,48,0.0001,0.34084263714877044,6.28881495107304e-05,0.6666666666666666,0.33763246663411456,5.008333333333334,0.6328979085286458
0,ait,49,0.0001,0.3407154516740279,6.240334319458766e-05,0.6666666666666666,0.33712516276041665,5.015,0.6271505940755209
0,ait,50,0.0001,0.34189163554798474,6.2704657797109e-05,0.6666666666666666,0.3361796468098958,5.041333333333333,0.6343343912760416
0,ait,51,0.0001,0.33872307430614124,6.25677639618516e-05,0.6666666666666666,0.33557373046875,5.042666666666666,0.6279415690104166
0,ait,52,0.0001,0.33940289237282495,6.220492915335026e-05,0.6666666666666666,0.33481199137369794,5.081666666666667,0.6293132731119792
0,ait,53,0.0001,0.33819887854836206,6.240654990754344e-05,0.6666666666666666,0.33394771321614586,5.106333333333334,0.6317497151692708
0,ait,54,0.0001,0.33612593737515534,6.284872704947537e-05,0.6666666666666666,0.3330657755533854,5.133333333333334,0.6349386800130208
0,ait,55,0.0001,0.3373630697076971,6.3525613355027e-05,0.6666666666666666,0.33167421468098957,5.161,0.6459515787760417
0,ait,56,0.0001,0.33347357403148303,6.424130829559131e-05,0.6666666666666666,0.33066953531901044,5.143666666666666,0.6424286295572916
0,ait,57,0.0001,0.3334725336595015,6.446475692262703e-05,0.6666666666666666,0.32886885579427083,5.181666666666667,0.6574481608072916
0,ait,58,0.0001,0.3283371058377353,6.618026897988536e-05,0.9833333333333333,0.32697786458333333,5.191333333333334,0.6685626220703125
0,ait,59,0.0001,0.32898246158253064,6.56421179883182e-05,0.6666666666666666,0.3251764933268229,5.179333333333333,0.6631546630859375
